paper_id,title,venue,year,extract_status,sentence_index,sentence_role,sentence_count,abstract_flow,opening_style,problem_style,method_style,evidence_style,claim_strength,number_style,verb_or_adjective_cue,short_phrase_hint,what_to_imitate,what_not_to_imitate
rotrng_abs_18,Unified Analog PUF and TRNG Based on Current-Steering DAC and VCO,TVLSI,2020,ok,10,supporting_detail,10,numbers -> innovation -> numbers -> innovation -> numbers -> evidence -> numbers -> supporting_detail,context-led opening,performance/implementation bottleneck,propose,quantified results|ASIC/silicon measurement|measurement,strong,plain numeric (18 numeric tokens),,omitted: use role labels/templates instead of copying source wording,数字集中放在证据句，不让开头变成流水账,不要照搬过强 claim 语气；不要把过多数字塞进摘要
rotrng_abs_19,A 0.116 pJ/bit Latch-Based True Random Number Generator Featuring Static Inverter Selection and Noise Enhancement,TVLSI,2023,ok,1,numbers,10,numbers -> innovation -> problem_or_method -> supporting_detail -> numbers -> problem -> numbers -> supporting_detail,context-led opening,performance/implementation bottleneck,propose,quantified results|ASIC/silicon measurement|security evaluation,strong,plain numeric (20 numeric tokens),present,omitted: use role labels/templates instead of copying source wording,数字集中放在证据句，不让开头变成流水账,不要照搬过强 claim 语气；不要把过多数字塞进摘要
rotrng_abs_19,A 0.116 pJ/bit Latch-Based True Random Number Generator Featuring Static Inverter Selection and Noise Enhancement,TVLSI,2023,ok,2,innovation,10,numbers -> innovation -> problem_or_method -> supporting_detail -> numbers -> problem -> numbers -> supporting_detail,context-led opening,performance/implementation bottleneck,propose,quantified results|ASIC/silicon measurement|security evaluation,strong,plain numeric (20 numeric tokens),,omitted: use role labels/templates instead of copying source wording,数字集中放在证据句，不让开头变成流水账,不要照搬过强 claim 语气；不要把过多数字塞进摘要
rotrng_abs_19,A 0.116 pJ/bit Latch-Based True Random Number Generator Featuring Static Inverter Selection and Noise Enhancement,TVLSI,2023,ok,3,problem_or_method,10,numbers -> innovation -> problem_or_method -> supporting_detail -> numbers -> problem -> numbers -> supporting_detail,context-led opening,performance/implementation bottleneck,propose,quantified results|ASIC/silicon measurement|security evaluation,strong,plain numeric (20 numeric tokens),propose,omitted: use role labels/templates instead of copying source wording,数字集中放在证据句，不让开头变成流水账,不要照搬过强 claim 语气；不要把过多数字塞进摘要
rotrng_abs_19,A 0.116 pJ/bit Latch-Based True Random Number Generator Featuring Static Inverter Selection and Noise Enhancement,TVLSI,2023,ok,4,supporting_detail,10,numbers -> innovation -> problem_or_method -> supporting_detail -> numbers -> problem -> numbers -> supporting_detail,context-led opening,performance/implementation bottleneck,propose,quantified results|ASIC/silicon measurement|security evaluation,strong,plain numeric (20 numeric tokens),robust,omitted: use role labels/templates instead of copying source wording,数字集中放在证据句，不让开头变成流水账,不要照搬过强 claim 语气；不要把过多数字塞进摘要
rotrng_abs_19,A 0.116 pJ/bit Latch-Based True Random Number Generator Featuring Static Inverter Selection and Noise Enhancement,TVLSI,2023,ok,5,supporting_detail,10,numbers -> innovation -> problem_or_method -> supporting_detail -> numbers -> problem -> numbers -> supporting_detail,context-led opening,performance/implementation bottleneck,propose,quantified results|ASIC/silicon measurement|security evaluation,strong,plain numeric (20 numeric tokens),,omitted: use role labels/templates instead of copying source wording,数字集中放在证据句，不让开头变成流水账,不要照搬过强 claim 语气；不要把过多数字塞进摘要
rotrng_abs_19,A 0.116 pJ/bit Latch-Based True Random Number Generator Featuring Static Inverter Selection and Noise Enhancement,TVLSI,2023,ok,6,numbers,10,numbers -> innovation -> problem_or_method -> supporting_detail -> numbers -> problem -> numbers -> supporting_detail,context-led opening,performance/implementation bottleneck,propose,quantified results|ASIC/silicon measurement|security evaluation,strong,plain numeric (20 numeric tokens),,omitted: use role labels/templates instead of copying source wording,数字集中放在证据句，不让开头变成流水账,不要照搬过强 claim 语气；不要把过多数字塞进摘要
rotrng_abs_19,A 0.116 pJ/bit Latch-Based True Random Number Generator Featuring Static Inverter Selection and Noise Enhancement,TVLSI,2023,ok,7,numbers,10,numbers -> innovation -> problem_or_method -> supporting_detail -> numbers -> problem -> numbers -> supporting_detail,context-led opening,performance/implementation bottleneck,propose,quantified results|ASIC/silicon measurement|security evaluation,strong,plain numeric (20 numeric tokens),,omitted: use role labels/templates instead of copying source wording,数字集中放在证据句，不让开头变成流水账,不要照搬过强 claim 语气；不要把过多数字塞进摘要
rotrng_abs_19,A 0.116 pJ/bit Latch-Based True Random Number Generator Featuring Static Inverter Selection and Noise Enhancement,TVLSI,2023,ok,8,problem,10,numbers -> innovation -> problem_or_method -> supporting_detail -> numbers -> problem -> numbers -> supporting_detail,context-led opening,performance/implementation bottleneck,propose,quantified results|ASIC/silicon measurement|security evaluation,strong,plain numeric (20 numeric tokens),,omitted: use role labels/templates instead of copying source wording,数字集中放在证据句，不让开头变成流水账,不要照搬过强 claim 语气；不要把过多数字塞进摘要
rotrng_abs_19,A 0.116 pJ/bit Latch-Based True Random Number Generator Featuring Static Inverter Selection and Noise Enhancement,TVLSI,2023,ok,9,numbers,10,numbers -> innovation -> problem_or_method -> supporting_detail -> numbers -> problem -> numbers -> supporting_detail,context-led opening,performance/implementation bottleneck,propose,quantified results|ASIC/silicon measurement|security evaluation,strong,plain numeric (20 numeric tokens),,omitted: use role labels/templates instead of copying source wording,数字集中放在证据句，不让开头变成流水账,不要照搬过强 claim 语气；不要把过多数字塞进摘要
rotrng_abs_19,A 0.116 pJ/bit Latch-Based True Random Number Generator Featuring Static Inverter Selection and Noise Enhancement,TVLSI,2023,ok,10,supporting_detail,10,numbers -> innovation -> problem_or_method -> supporting_detail -> numbers -> problem -> numbers -> supporting_detail,context-led opening,performance/implementation bottleneck,propose,quantified results|ASIC/silicon measurement|security evaluation,strong,plain numeric (20 numeric tokens),,omitted: use role labels/templates instead of copying source wording,数字集中放在证据句，不让开头变成流水账,不要照搬过强 claim 语气；不要把过多数字塞进摘要
rotrng_abs_20,Unveiling the True Power of the Latched Ring Oscillator for a Unified PUF and TRNG Architecture,TVLSI,2024,partial_no_end_marker,1,numbers,10,numbers -> innovation -> evidence -> innovation -> numbers,context-led opening,performance/implementation bottleneck,propose,quantified results|FPGA implementation|measurement|simulation/model,bounded,plain numeric (11 numeric tokens),present|novel,omitted: use role labels/templates instead of copying source wording,数字集中放在证据句，不让开头变成流水账；最后一句主动限制 claim,不要把过多数字塞进摘要
rotrng_abs_20,Unveiling the True Power of the Latched Ring Oscillator for a Unified PUF and TRNG Architecture,TVLSI,2024,partial_no_end_marker,2,numbers,10,numbers -> innovation -> evidence -> innovation -> numbers,context-led opening,performance/implementation bottleneck,propose,quantified results|FPGA implementation|measurement|simulation/model,bounded,plain numeric (11 numeric tokens),,omitted: use role labels/templates instead of copying source wording,数字集中放在证据句，不让开头变成流水账；最后一句主动限制 claim,不要把过多数字塞进摘要
rotrng_abs_20,Unveiling the True Power of the Latched Ring Oscillator for a Unified PUF and TRNG Architecture,TVLSI,2024,partial_no_end_marker,3,innovation,10,numbers -> innovation -> evidence -> innovation -> numbers,context-led opening,performance/implementation bottleneck,propose,quantified results|FPGA implementation|measurement|simulation/model,bounded,plain numeric (11 numeric tokens),propose,omitted: use role labels/templates instead of copying source wording,数字集中放在证据句，不让开头变成流水账；最后一句主动限制 claim,不要把过多数字塞进摘要
rotrng_abs_20,Unveiling the True Power of the Latched Ring Oscillator for a Unified PUF and TRNG Architecture,TVLSI,2024,partial_no_end_marker,4,evidence,10,numbers -> innovation -> evidence -> innovation -> numbers,context-led opening,performance/implementation bottleneck,propose,quantified results|FPGA implementation|measurement|simulation/model,bounded,plain numeric (11 numeric tokens),measured,omitted: use role labels/templates instead of copying source wording,数字集中放在证据句，不让开头变成流水账；最后一句主动限制 claim,不要把过多数字塞进摘要
rotrng_abs_20,Unveiling the True Power of the Latched Ring Oscillator for a Unified PUF and TRNG Architecture,TVLSI,2024,partial_no_end_marker,5,innovation,10,numbers -> innovation -> evidence -> innovation -> numbers,context-led opening,performance/implementation bottleneck,propose,quantified results|FPGA implementation|measurement|simulation/model,bounded,plain numeric (11 numeric tokens),propose|novel,omitted: use role labels/templates instead of copying source wording,数字集中放在证据句，不让开头变成流水账；最后一句主动限制 claim,不要把过多数字塞进摘要
rotrng_abs_20,Unveiling the True Power of the Latched Ring Oscillator for a Unified PUF and TRNG Architecture,TVLSI,2024,partial_no_end_marker,6,numbers,10,numbers -> innovation -> evidence -> innovation -> numbers,context-led opening,performance/implementation bottleneck,propose,quantified results|FPGA implementation|measurement|simulation/model,bounded,plain numeric (11 numeric tokens),novel|high-throughput,omitted: use role labels/templates instead of copying source wording,数字集中放在证据句，不让开头变成流水账；最后一句主动限制 claim,不要把过多数字塞进摘要
rotrng_abs_20,Unveiling the True Power of the Latched Ring Oscillator for a Unified PUF and TRNG Architecture,TVLSI,2024,partial_no_end_marker,7,numbers,10,numbers -> innovation -> evidence -> innovation -> numbers,context-led opening,performance/implementation bottleneck,propose,quantified results|FPGA implementation|measurement|simulation/model,bounded,plain numeric (11 numeric tokens),,omitted: use role labels/templates instead of copying source wording,数字集中放在证据句，不让开头变成流水账；最后一句主动限制 claim,不要把过多数字塞进摘要
rotrng_abs_20,Unveiling the True Power of the Latched Ring Oscillator for a Unified PUF and TRNG Architecture,TVLSI,2024,partial_no_end_marker,8,numbers,10,numbers -> innovation -> evidence -> innovation -> numbers,context-led opening,performance/implementation bottleneck,propose,quantified results|FPGA implementation|measurement|simulation/model,bounded,plain numeric (11 numeric tokens),robust|secure|demonstrate,omitted: use role labels/templates instead of copying source wording,数字集中放在证据句，不让开头变成流水账；最后一句主动限制 claim,不要把过多数字塞进摘要
rotrng_abs_20,Unveiling the True Power of the Latched Ring Oscillator for a Unified PUF and TRNG Architecture,TVLSI,2024,partial_no_end_marker,9,numbers,10,numbers -> innovation -> evidence -> innovation -> numbers,context-led opening,performance/implementation bottleneck,propose,quantified results|FPGA implementation|measurement|simulation/model,bounded,plain numeric (11 numeric tokens),,omitted: use role labels/templates instead of copying source wording,数字集中放在证据句，不让开头变成流水账；最后一句主动限制 claim,不要把过多数字塞进摘要
rotrng_abs_20,Unveiling the True Power of the Latched Ring Oscillator for a Unified PUF and TRNG Architecture,TVLSI,2024,partial_no_end_marker,10,numbers,10,numbers -> innovation -> evidence -> innovation -> numbers,context-led opening,performance/implementation bottleneck,propose,quantified results|FPGA implementation|measurement|simulation/model,bounded,plain numeric (11 numeric tokens),high-throughput,omitted: use role labels/templates instead of copying source wording,数字集中放在证据句，不让开头变成流水账；最后一句主动限制 claim,不要把过多数字塞进摘要
rotrng_abs_21,IRCA-TRNG: A Lightweight Dual-Ring Chaotic TRNG With Perturbation Refresh for High Throughput,TVLSI,2025,ok,1,background,9,background -> numbers -> problem -> numbers -> supporting_detail -> numbers -> evidence,metric-led opening,performance/implementation bottleneck,propose,quantified results|FPGA implementation|security evaluation,strong,plain numeric (14 numeric tokens),,omitted: use role labels/templates instead of copying source wording,数字集中放在证据句，不让开头变成流水账,不要照搬过强 claim 语气；不要把过多数字塞进摘要
rotrng_abs_21,IRCA-TRNG: A Lightweight Dual-Ring Chaotic TRNG With Perturbation Refresh for High Throughput,TVLSI,2025,ok,2,numbers,9,background -> numbers -> problem -> numbers -> supporting_detail -> numbers -> evidence,metric-led opening,performance/implementation bottleneck,propose,quantified results|FPGA implementation|security evaluation,strong,plain numeric (14 numeric tokens),,omitted: use role labels/templates instead of copying source wording,数字集中放在证据句，不让开头变成流水账,不要照搬过强 claim 语气；不要把过多数字塞进摘要
rotrng_abs_21,IRCA-TRNG: A Lightweight Dual-Ring Chaotic TRNG With Perturbation Refresh for High Throughput,TVLSI,2025,ok,3,problem,9,background -> numbers -> problem -> numbers -> supporting_detail -> numbers -> evidence,metric-led opening,performance/implementation bottleneck,propose,quantified results|FPGA implementation|security evaluation,strong,plain numeric (14 numeric tokens),,omitted: use role labels/templates instead of copying source wording,数字集中放在证据句，不让开头变成流水账,不要照搬过强 claim 语气；不要把过多数字塞进摘要
rotrng_abs_21,IRCA-TRNG: A Lightweight Dual-Ring Chaotic TRNG With Perturbation Refresh for High Throughput,TVLSI,2025,ok,4,numbers,9,background -> numbers -> problem -> numbers -> supporting_detail -> numbers -> evidence,metric-led opening,performance/implementation bottleneck,propose,quantified results|FPGA implementation|security evaluation,strong,plain numeric (14 numeric tokens),propose,omitted: use role labels/templates instead of copying source wording,数字集中放在证据句，不让开头变成流水账,不要照搬过强 claim 语气；不要把过多数字塞进摘要
rotrng_abs_21,IRCA-TRNG: A Lightweight Dual-Ring Chaotic TRNG With Perturbation Refresh for High Throughput,TVLSI,2025,ok,5,supporting_detail,9,background -> numbers -> problem -> numbers -> supporting_detail -> numbers -> evidence,metric-led opening,performance/implementation bottleneck,propose,quantified results|FPGA implementation|security evaluation,strong,plain numeric (14 numeric tokens),,omitted: use role labels/templates instead of copying source wording,数字集中放在证据句，不让开头变成流水账,不要照搬过强 claim 语气；不要把过多数字塞进摘要
rotrng_abs_21,IRCA-TRNG: A Lightweight Dual-Ring Chaotic TRNG With Perturbation Refresh for High Throughput,TVLSI,2025,ok,6,numbers,9,background -> numbers -> problem -> numbers -> supporting_detail -> numbers -> evidence,metric-led opening,performance/implementation bottleneck,propose,quantified results|FPGA implementation|security evaluation,strong,plain numeric (14 numeric tokens),high-throughput,omitted: use role labels/templates instead of copying source wording,数字集中放在证据句，不让开头变成流水账,不要照搬过强 claim 语气；不要把过多数字塞进摘要
rotrng_abs_21,IRCA-TRNG: A Lightweight Dual-Ring Chaotic TRNG With Perturbation Refresh for High Throughput,TVLSI,2025,ok,7,numbers,9,background -> numbers -> problem -> numbers -> supporting_detail -> numbers -> evidence,metric-led opening,performance/implementation bottleneck,propose,quantified results|FPGA implementation|security evaluation,strong,plain numeric (14 numeric tokens),,omitted: use role labels/templates instead of copying source wording,数字集中放在证据句，不让开头变成流水账,不要照搬过强 claim 语气；不要把过多数字塞进摘要
rotrng_abs_21,IRCA-TRNG: A Lightweight Dual-Ring Chaotic TRNG With Perturbation Refresh for High Throughput,TVLSI,2025,ok,8,numbers,9,background -> numbers -> problem -> numbers -> supporting_detail -> numbers -> evidence,metric-led opening,performance/implementation bottleneck,propose,quantified results|FPGA implementation|security evaluation,strong,plain numeric (14 numeric tokens),propose|demonstrate,omitted: use role labels/templates instead of copying source wording,数字集中放在证据句，不让开头变成流水账,不要照搬过强 claim 语气；不要把过多数字塞进摘要
rotrng_abs_21,IRCA-TRNG: A Lightweight Dual-Ring Chaotic TRNG With Perturbation Refresh for High Throughput,TVLSI,2025,ok,9,evidence,9,background -> numbers -> problem -> numbers -> supporting_detail -> numbers -> evidence,metric-led opening,performance/implementation bottleneck,propose,quantified results|FPGA implementation|security evaluation,strong,plain numeric (14 numeric tokens),design,omitted: use role labels/templates instead of copying source wording,数字集中放在证据句，不让开头变成流水账,不要照搬过强 claim 语气；不要把过多数字塞进摘要
rotrng_abs_22,New Methods for Digital Generation and Postprocessing of Random Data,TC,2006,ok,1,innovation,5,innovation -> numbers -> innovation -> supporting_detail,context-led opening,entropy-source/modeling gap,propose,measurement,neutral/bounded,no prominent abstract numbers,,omitted: use role labels/templates instead of copying source wording,把问题写成可测量/可建模的 gap,不要复制原句，只模仿句子功能
rotrng_abs_22,New Methods for Digital Generation and Postprocessing of Random Data,TC,2006,ok,2,innovation,5,innovation -> numbers -> innovation -> supporting_detail,context-led opening,entropy-source/modeling gap,propose,measurement,neutral/bounded,no prominent abstract numbers,,omitted: use role labels/templates instead of copying source wording,把问题写成可测量/可建模的 gap,不要复制原句，只模仿句子功能
rotrng_abs_22,New Methods for Digital Generation and Postprocessing of Random Data,TC,2006,ok,3,numbers,5,innovation -> numbers -> innovation -> supporting_detail,context-led opening,entropy-source/modeling gap,propose,measurement,neutral/bounded,no prominent abstract numbers,robust,omitted: use role labels/templates instead of copying source wording,把问题写成可测量/可建模的 gap,不要复制原句，只模仿句子功能
rotrng_abs_22,New Methods for Digital Generation and Postprocessing of Random Data,TC,2006,ok,4,innovation,5,innovation -> numbers -> innovation -> supporting_detail,context-led opening,entropy-source/modeling gap,propose,measurement,neutral/bounded,no prominent abstract numbers,propose,omitted: use role labels/templates instead of copying source wording,把问题写成可测量/可建模的 gap,不要复制原句，只模仿句子功能
rotrng_abs_22,New Methods for Digital Generation and Postprocessing of Random Data,TC,2006,ok,5,supporting_detail,5,innovation -> numbers -> innovation -> supporting_detail,context-led opening,entropy-source/modeling gap,propose,measurement,neutral/bounded,no prominent abstract numbers,secure,omitted: use role labels/templates instead of copying source wording,把问题写成可测量/可建模的 gap,不要复制原句，只模仿句子功能
rotrng_abs_23,A Provably Secure True Random Number Generator with Built-In Tolerance to Active Attacks,TC,2006,ok,1,innovation,8,innovation -> numbers -> innovation -> numbers -> innovation,context-led opening,security gap,propose,security evaluation|simulation/model,certification-risk,no prominent abstract numbers,,omitted: use role labels/templates instead of copying source wording,学习其背景-问题-方法-证据顺序,不要照搬过强 claim 语气
rotrng_abs_23,A Provably Secure True Random Number Generator with Built-In Tolerance to Active Attacks,TC,2006,ok,2,numbers,8,innovation -> numbers -> innovation -> numbers -> innovation,context-led opening,security gap,propose,security evaluation|simulation/model,certification-risk,no prominent abstract numbers,propose,omitted: use role labels/templates instead of copying source wording,学习其背景-问题-方法-证据顺序,不要照搬过强 claim 语气
rotrng_abs_23,A Provably Secure True Random Number Generator with Built-In Tolerance to Active Attacks,TC,2006,ok,3,innovation,8,innovation -> numbers -> innovation -> numbers -> innovation,context-led opening,security gap,propose,security evaluation|simulation/model,certification-risk,no prominent abstract numbers,,omitted: use role labels/templates instead of copying source wording,学习其背景-问题-方法-证据顺序,不要照搬过强 claim 语气
rotrng_abs_23,A Provably Secure True Random Number Generator with Built-In Tolerance to Active Attacks,TC,2006,ok,4,numbers,8,innovation -> numbers -> innovation -> numbers -> innovation,context-led opening,security gap,propose,security evaluation|simulation/model,certification-risk,no prominent abstract numbers,,omitted: use role labels/templates instead of copying source wording,学习其背景-问题-方法-证据顺序,不要照搬过强 claim 语气
rotrng_abs_23,A Provably Secure True Random Number Generator with Built-In Tolerance to Active Attacks,TC,2006,ok,5,numbers,8,innovation -> numbers -> innovation -> numbers -> innovation,context-led opening,security gap,propose,security evaluation|simulation/model,certification-risk,no prominent abstract numbers,,omitted: use role labels/templates instead of copying source wording,学习其背景-问题-方法-证据顺序,不要照搬过强 claim 语气
rotrng_abs_23,A Provably Secure True Random Number Generator with Built-In Tolerance to Active Attacks,TC,2006,ok,6,numbers,8,innovation -> numbers -> innovation -> numbers -> innovation,context-led opening,security gap,propose,security evaluation|simulation/model,certification-risk,no prominent abstract numbers,design,omitted: use role labels/templates instead of copying source wording,学习其背景-问题-方法-证据顺序,不要照搬过强 claim 语气
rotrng_abs_23,A Provably Secure True Random Number Generator with Built-In Tolerance to Active Attacks,TC,2006,ok,7,numbers,8,innovation -> numbers -> innovation -> numbers -> innovation,context-led opening,security gap,propose,security evaluation|simulation/model,certification-risk,no prominent abstract numbers,,omitted: use role labels/templates instead of copying source wording,学习其背景-问题-方法-证据顺序,不要照搬过强 claim 语气
rotrng_abs_23,A Provably Secure True Random Number Generator with Built-In Tolerance to Active Attacks,TC,2006,ok,8,innovation,8,innovation -> numbers -> innovation -> numbers -> innovation,context-led opening,security gap,propose,security evaluation|simulation/model,certification-risk,no prominent abstract numbers,design,omitted: use role labels/templates instead of copying source wording,学习其背景-问题-方法-证据顺序,不要照搬过强 claim 语气
rotrng_abs_24,Birds of the Same Feather Flock Together: A Dual-Mode Circuit Candidate for Strong PUF-TRNG Functionalities,TC,2022,ok,1,numbers,9,numbers -> problem -> background -> bounded_claim -> numbers -> supporting_detail -> numbers,context-led opening,performance/implementation bottleneck,propose,quantified results|security evaluation|measurement|simulation/model,bounded,percent;plain numeric (9 numeric tokens),,omitted: use role labels/templates instead of copying source wording,数字集中放在证据句，不让开头变成流水账；最后一句主动限制 claim,不要把过多数字塞进摘要
rotrng_abs_24,Birds of the Same Feather Flock Together: A Dual-Mode Circuit Candidate for Strong PUF-TRNG Functionalities,TC,2022,ok,2,numbers,9,numbers -> problem -> background -> bounded_claim -> numbers -> supporting_detail -> numbers,context-led opening,performance/implementation bottleneck,propose,quantified results|security evaluation|measurement|simulation/model,bounded,percent;plain numeric (9 numeric tokens),lightweight,omitted: use role labels/templates instead of copying source wording,数字集中放在证据句，不让开头变成流水账；最后一句主动限制 claim,不要把过多数字塞进摘要
rotrng_abs_24,Birds of the Same Feather Flock Together: A Dual-Mode Circuit Candidate for Strong PUF-TRNG Functionalities,TC,2022,ok,3,problem,9,numbers -> problem -> background -> bounded_claim -> numbers -> supporting_detail -> numbers,context-led opening,performance/implementation bottleneck,propose,quantified results|security evaluation|measurement|simulation/model,bounded,percent;plain numeric (9 numeric tokens),design,omitted: use role labels/templates instead of copying source wording,数字集中放在证据句，不让开头变成流水账；最后一句主动限制 claim,不要把过多数字塞进摘要
rotrng_abs_24,Birds of the Same Feather Flock Together: A Dual-Mode Circuit Candidate for Strong PUF-TRNG Functionalities,TC,2022,ok,4,background,9,numbers -> problem -> background -> bounded_claim -> numbers -> supporting_detail -> numbers,context-led opening,performance/implementation bottleneck,propose,quantified results|security evaluation|measurement|simulation/model,bounded,percent;plain numeric (9 numeric tokens),design,omitted: use role labels/templates instead of copying source wording,数字集中放在证据句，不让开头变成流水账；最后一句主动限制 claim,不要把过多数字塞进摘要
rotrng_abs_24,Birds of the Same Feather Flock Together: A Dual-Mode Circuit Candidate for Strong PUF-TRNG Functionalities,TC,2022,ok,5,bounded_claim,9,numbers -> problem -> background -> bounded_claim -> numbers -> supporting_detail -> numbers,context-led opening,performance/implementation bottleneck,propose,quantified results|security evaluation|measurement|simulation/model,bounded,percent;plain numeric (9 numeric tokens),present|design,omitted: use role labels/templates instead of copying source wording,数字集中放在证据句，不让开头变成流水账；最后一句主动限制 claim,不要把过多数字塞进摘要
rotrng_abs_24,Birds of the Same Feather Flock Together: A Dual-Mode Circuit Candidate for Strong PUF-TRNG Functionalities,TC,2022,ok,6,numbers,9,numbers -> problem -> background -> bounded_claim -> numbers -> supporting_detail -> numbers,context-led opening,performance/implementation bottleneck,propose,quantified results|security evaluation|measurement|simulation/model,bounded,percent;plain numeric (9 numeric tokens),design,omitted: use role labels/templates instead of copying source wording,数字集中放在证据句，不让开头变成流水账；最后一句主动限制 claim,不要把过多数字塞进摘要
rotrng_abs_24,Birds of the Same Feather Flock Together: A Dual-Mode Circuit Candidate for Strong PUF-TRNG Functionalities,TC,2022,ok,7,supporting_detail,9,numbers -> problem -> background -> bounded_claim -> numbers -> supporting_detail -> numbers,context-led opening,performance/implementation bottleneck,propose,quantified results|security evaluation|measurement|simulation/model,bounded,percent;plain numeric (9 numeric tokens),design,omitted: use role labels/templates instead of copying source wording,数字集中放在证据句，不让开头变成流水账；最后一句主动限制 claim,不要把过多数字塞进摘要
rotrng_abs_24,Birds of the Same Feather Flock Together: A Dual-Mode Circuit Candidate for Strong PUF-TRNG Functionalities,TC,2022,ok,8,numbers,9,numbers -> problem -> background -> bounded_claim -> numbers -> supporting_detail -> numbers,context-led opening,performance/implementation bottleneck,propose,quantified results|security evaluation|measurement|simulation/model,bounded,percent;plain numeric (9 numeric tokens),propose|design,omitted: use role labels/templates instead of copying source wording,数字集中放在证据句，不让开头变成流水账；最后一句主动限制 claim,不要把过多数字塞进摘要
rotrng_abs_24,Birds of the Same Feather Flock Together: A Dual-Mode Circuit Candidate for Strong PUF-TRNG Functionalities,TC,2022,ok,9,numbers,9,numbers -> problem -> background -> bounded_claim -> numbers -> supporting_detail -> numbers,context-led opening,performance/implementation bottleneck,propose,quantified results|security evaluation|measurement|simulation/model,bounded,percent;plain numeric (9 numeric tokens),,omitted: use role labels/templates instead of copying source wording,数字集中放在证据句，不让开头变成流水账；最后一句主动限制 claim,不要把过多数字塞进摘要
rotrng_abs_25,A Lightweight Full Entropy TRNG With On-Chip Entropy Assurance,TCAD,2021,ok,1,numbers,12,numbers -> problem_or_method -> problem -> background -> innovation -> numbers -> evidence -> numbers,context-led opening,security gap,propose,quantified results|FPGA implementation|ASIC/silicon measurement|security evaluation|measurement|simulation/model,certification-risk,plain numeric (15 numeric tokens),,omitted: use role labels/templates instead of copying source wording,数字集中放在证据句，不让开头变成流水账,不要照搬过强 claim 语气；不要把过多数字塞进摘要
rotrng_abs_25,A Lightweight Full Entropy TRNG With On-Chip Entropy Assurance,TCAD,2021,ok,2,numbers,12,numbers -> problem_or_method -> problem -> background -> innovation -> numbers -> evidence -> numbers,context-led opening,security gap,propose,quantified results|FPGA implementation|ASIC/silicon measurement|security evaluation|measurement|simulation/model,certification-risk,plain numeric (15 numeric tokens),evaluate|measured,omitted: use role labels/templates instead of copying source wording,数字集中放在证据句，不让开头变成流水账,不要照搬过强 claim 语气；不要把过多数字塞进摘要
rotrng_abs_25,A Lightweight Full Entropy TRNG With On-Chip Entropy Assurance,TCAD,2021,ok,3,problem_or_method,12,numbers -> problem_or_method -> problem -> background -> innovation -> numbers -> evidence -> numbers,context-led opening,security gap,propose,quantified results|FPGA implementation|ASIC/silicon measurement|security evaluation|measurement|simulation/model,certification-risk,plain numeric (15 numeric tokens),,omitted: use role labels/templates instead of copying source wording,数字集中放在证据句，不让开头变成流水账,不要照搬过强 claim 语气；不要把过多数字塞进摘要
rotrng_abs_25,A Lightweight Full Entropy TRNG With On-Chip Entropy Assurance,TCAD,2021,ok,4,problem,12,numbers -> problem_or_method -> problem -> background -> innovation -> numbers -> evidence -> numbers,context-led opening,security gap,propose,quantified results|FPGA implementation|ASIC/silicon measurement|security evaluation|measurement|simulation/model,certification-risk,plain numeric (15 numeric tokens),design,omitted: use role labels/templates instead of copying source wording,数字集中放在证据句，不让开头变成流水账,不要照搬过强 claim 语气；不要把过多数字塞进摘要
rotrng_abs_25,A Lightweight Full Entropy TRNG With On-Chip Entropy Assurance,TCAD,2021,ok,5,background,12,numbers -> problem_or_method -> problem -> background -> innovation -> numbers -> evidence -> numbers,context-led opening,security gap,propose,quantified results|FPGA implementation|ASIC/silicon measurement|security evaluation|measurement|simulation/model,certification-risk,plain numeric (15 numeric tokens),,omitted: use role labels/templates instead of copying source wording,数字集中放在证据句，不让开头变成流水账,不要照搬过强 claim 语气；不要把过多数字塞进摘要
rotrng_abs_25,A Lightweight Full Entropy TRNG With On-Chip Entropy Assurance,TCAD,2021,ok,6,innovation,12,numbers -> problem_or_method -> problem -> background -> innovation -> numbers -> evidence -> numbers,context-led opening,security gap,propose,quantified results|FPGA implementation|ASIC/silicon measurement|security evaluation|measurement|simulation/model,certification-risk,plain numeric (15 numeric tokens),design|evaluate|novel,omitted: use role labels/templates instead of copying source wording,数字集中放在证据句，不让开头变成流水账,不要照搬过强 claim 语气；不要把过多数字塞进摘要
rotrng_abs_25,A Lightweight Full Entropy TRNG With On-Chip Entropy Assurance,TCAD,2021,ok,7,numbers,12,numbers -> problem_or_method -> problem -> background -> innovation -> numbers -> evidence -> numbers,context-led opening,security gap,propose,quantified results|FPGA implementation|ASIC/silicon measurement|security evaluation|measurement|simulation/model,certification-risk,plain numeric (15 numeric tokens),propose|design,omitted: use role labels/templates instead of copying source wording,数字集中放在证据句，不让开头变成流水账,不要照搬过强 claim 语气；不要把过多数字塞进摘要
rotrng_abs_25,A Lightweight Full Entropy TRNG With On-Chip Entropy Assurance,TCAD,2021,ok,8,numbers,12,numbers -> problem_or_method -> problem -> background -> innovation -> numbers -> evidence -> numbers,context-led opening,security gap,propose,quantified results|FPGA implementation|ASIC/silicon measurement|security evaluation|measurement|simulation/model,certification-risk,plain numeric (15 numeric tokens),propose|design,omitted: use role labels/templates instead of copying source wording,数字集中放在证据句，不让开头变成流水账,不要照搬过强 claim 语气；不要把过多数字塞进摘要
