paper_id,venue,section_type,paragraph_index,sentence_index,sentence_text,sentence_function,sentence_skeleton,claim_type,claim_strength,has_citation,has_number,has_figure_reference,has_table_reference,hedging_pattern,punctuation_pattern,transition_pattern
05_TCAD:paper_04,TCAD,Introduction,,2,"The required computing of the largest ML model doubles every 3.4 months, while its parameter count doubles every 2.3 months [1], [2].",BG,"X required computing of the largest X model doubles every 3.4 months, while its parameter count doubles every 2.3 months [1], [2].",descriptive,low,True,True,False,False,,comma_count=2,BG/CONTEXT
05_TCAD:paper_04,TCAD,Introduction,,3,"As a result, large-scale computing systems struggle to keep up with the increasing complexity of such ML models.",BG,"X a result, large-scale computing systems struggle to keep up with the increasing complexity of such X models.",measurement,low,False,False,False,False,,hyphen_count=1; comma_count=1,BG/CONTEXT
05_TCAD:paper_04,TCAD,Introduction,,4,"In fact, the performance of the fastest ©2025 IEEE.",INTERPRET,"X fact, the performance of the fastest ©2025 X.",descriptive,low,False,True,False,False,,comma_count=1,SUPPORT/INTERPRET
05_TCAD:paper_04,TCAD,Introduction,,5,Personal use of this material is permitted.,INTERPRET,X use of this material is permitted.,descriptive,none,False,False,False,False,,,SUPPORT/INTERPRET
05_TCAD:paper_04,TCAD,Introduction,,6,"Permission from IEEE must be obtained for all other uses, in any current or future media, including reprinting/republishing this material for advertising or promotional purposes, creating new collective works, for resale or redistribution to servers or lists, ...",INTERPRET,"X from X must be obtained for all other uses, in any current or future media, including reprinting/republishing this material for advertising or promotional pur",novelty,low,False,False,False,False,,slash_count=1; comma_count=5,SUPPORT/INTERPRET
05_TCAD:paper_04,TCAD,Introduction,,7,"Matteo Perotti, Samuel Riedel, and Matheus Cavalcante are with the Integrated Systems Laboratory (IIS), ETH Zurich, 8092 Zurich, Switzerland.",INTERPRET,"X X, X X, and X X are with the X X X (X), X X, 8092 X, X.",descriptive,low,False,True,False,False,,parentheses_count=2; comma_count=5,SUPPORT/INTERPRET
05_TCAD:paper_04,TCAD,Introduction,,11,"Furthermore, smart devices running AI applications at the Internet of Things (IoT) edge [3] are also tightly constrained in their power budget due to battery lifetime [4] and passive cooling requirements [5].",INTERPRET,"X, smart devices running X applications at the X of X (X) edge [3] are also tightly constrained in their power budget due to battery lifetime [4] and passive co",descriptive,low,True,True,False,False,,parentheses_count=2; comma_count=1,SUPPORT/INTERPRET
05_TCAD:paper_04,TCAD,Introduction,,12,"Therefore, small and large modern computing architectures must aggressively optimize their compute and data movement energy and delay [6].",NEED,"X, small and large modern computing architectures must aggressively optimize their compute and data movement energy and delay [6].",descriptive,low,True,True,False,False,,comma_count=1,GAP/NEED
05_TCAD:paper_04,TCAD,Results,,1,This section analyzes the PPA figures of merit of a Spatzbased shared-L1 cluster with key data-parallel workloads.,ORG,X section analyzes the X figures of merit of a X shared-X cluster with key data-parallel workloads.,descriptive,low,False,True,False,False,,hyphen_count=2,ORG
05_TCAD:paper_04,TCAD,Results,,2,"Methodology We used Synopsys Fusion Compiler 2022.03 to synthesize, place, and route the cluster with GlobalFoundries’ 12LPP 12 nm advanced FinFET node.",RESULT,"X X used X X X 2022.03 to synthesize, place, and route the cluster with X’ 12LPP 12 nm advanced X node.",descriptive,low,False,True,False,False,,comma_count=2,SETUP/RESULT
05_TCAD:paper_04,TCAD,Results,,3,"We target a minimum operating frequency of 950 MHz under worst-case conditions (SS, 0.72 V, 125 °C).",RESULT,X holds under Y conditions.,limitation,low,False,True,False,False,under,hyphen_count=1; parentheses_count=2; comma_count=2,SETUP/RESULT
05_TCAD:paper_04,TCAD,Results,,4,"Furthermore, we used Synopsys PrimeTime 2022.02 for sign-off Static Timing Analysis (STA) and power estimation under nominal conditions (TT, 0.80 V, 25 °C) at 1 GHz using switching activities extracted from gate-level simulations.",RESULT,X holds under Y conditions.,limitation,low,False,True,False,False,under,hyphen_count=2; parentheses_count=4; comma_count=3,SETUP/RESULT
05_TCAD:paper_04,TCAD,Results,,5,Area Analysis and Breakdown Each Spatz-based CC is about 1.01 MGE large.,RESULT,X X and X X X X is about 1.01 X large.,descriptive,low,False,True,False,False,,hyphen_count=1,SETUP/RESULT
05_TCAD:paper_04,TCAD,Results,,7,"The VAU is the largest block, with its 694 kGE occupying 69% of the CC’s area.",RESULT,"X X is the largest block, with its 694 kGE occupying 69",descriptive,low,False,True,False,False,,comma_count=1,SETUP/RESULT
05_TCAD:paper_04,TCAD,Results,,8,"Within the VAU, each FPU is 142 kGE large, with the remaining 126 kGE being occupied by the IPU—particularly by its 64-bit multiplier—and by the vector reduction logic.",RESULT,"X the X, each X is 142 kGE large, with the remaining 126 kGE being occupied by the X—particularly by its 64-bit multiplier—and by the vector reduction logic.",limitation,low,False,True,False,False,within,hyphen_count=1; em_dash_count=2; comma_count=2,SETUP/RESULT
05_TCAD:paper_04,TCAD,Results,,9,"The VRF occupies 169 kGE, 17% of the CC’s area.",RESULT,"X X occupies 169 kGE, 17",descriptive,low,False,True,False,False,,comma_count=1,SETUP/RESULT
05_TCAD:paper_04,TCAD,Results,,10,"The remaining blocks have small contributions to the CC’s area, with Snitch’s 25 kGE, in particular, occupying only 2.5% of the CC’s overall footprint.",RESULT,"X remaining blocks have small contributions to the X’s area, with X’s 25 kGE, in particular, occupying only 2.5",descriptive,low,False,True,False,False,,comma_count=3,SETUP/RESULT
05_TCAD:paper_05,TCAD,Abstract,,1,— Spintronic nano-devices have shown great potential to reduce the energy consumption of neuromorphic computing systems (NCSs).,RESULT,— X nano-devices have shown great potential to reduce the energy consumption of neuromorphic computing systems (X).,comparative,low,False,False,False,False,,hyphen_count=1; em_dash_count=1; parentheses_count=2,RESULT/INTERPRET
05_TCAD:paper_05,TCAD,Abstract,,2,"In the spintronic-based NCSs, the switching or oscillation of a magnetic tunnel junction (MTJ) is a common approach to mimic neuron firing.",INTERPRET,"X the spintronic-based X, the switching or oscillation of a magnetic tunnel junction (X) is a common approach to mimic neuron firing.",descriptive,low,False,False,False,False,,hyphen_count=1; parentheses_count=2; comma_count=1,SUPPORT/INTERPRET
05_TCAD:paper_05,TCAD,Abstract,,3,"However, still there is a gap between the performance (operation/sec/Watt/cm2 ) of the human brain and NCSs.",PROBLEM,"X, however/whereas Y.",descriptive,low,False,True,False,False,,parentheses_count=2; slash_count=3; comma_count=1,PROBLEM
05_TCAD:paper_05,TCAD,Abstract,,4,"To mitigate this gap, it is essential to further decrease the energy consumption and the delay of the NCS.",GAP,"X mitigate this gap, it is essential to further decrease the energy consumption and the delay of the X.",descriptive,low,False,False,False,False,,comma_count=1,LIMIT/GAP
05_TCAD:paper_05,TCAD,Abstract,,5,The high energy consumption of the MTJ-based NCS is mostly related to the high current needed to switch the MTJ state.,INTERPRET,X high energy consumption of the X X is mostly related to the high current needed to switch the X state.,descriptive,low,False,False,False,False,,hyphen_count=1,SUPPORT/INTERPRET
05_TCAD:paper_05,TCAD,Abstract,,6,"Hence, some previous methods tried to perform real-time tracking of the MTJ state by monitoring the voltage across the MTJ and cut-off it's current immediately after switching.",INTERPRET,"X, some previous methods tried to perform real-time tracking of the X state by monitoring the voltage across the X and cut-off it's current immediately after sw",descriptive,low,False,False,False,False,,hyphen_count=2; comma_count=1,SUPPORT/INTERPRET
05_TCAD:paper_05,TCAD,Abstract,,7,"However, due to the small voltage changes after switching, these methods suffer from highpower consumption.",PROBLEM,"X, however/whereas Y.",causal/generalization,low,False,False,False,False,,comma_count=2,PROBLEM
05_TCAD:paper_05,TCAD,Abstract,,8,"In this paper, a new method based on the tracking of the MTJ current (instead of its voltage) and terminating the MTJ current after switching is proposed.",METHOD,"X this paper, a new method based on the tracking of the X current (instead of its voltage) and terminating the X current after switching is proposed.",method,low,False,False,False,False,,parentheses_count=2; comma_count=1,TASK/METHOD
05_TCAD:paper_05,TCAD,Abstract,,9,"Due to the large changes in the MTJ current after switching (about 40%), there is no need to use an amplifier in the proposed common-mode tracking and terminating circuit (CM-TTC).",RESULT,X to the large changes in the X current after switching (about 40,causal/generalization,low,False,True,False,False,,hyphen_count=2; parentheses_count=4; comma_count=1,RESULT
05_TCAD:paper_05,TCAD,Abstract,,10,The simulation results in 65-nm CMOS technology confirm that the proposed CM-TTC technique can improve the energy consumption and speed of a typical NCS by 53% and 2X.,RESULT,X simulation results in 65-nm X technology confirm that the proposed X technique can improve the energy consumption and speed of a typical X by 53,comparative,high,False,True,False,False,can,hyphen_count=2,SETUP/RESULT
05_TCAD:paper_05,TCAD,Introduction,,1,rtificial intelligence (AI) has witnessed explosive growth over the past two decades.,BG,rtificial intelligence (X) has witnessed explosive growth over the past two decades.,descriptive,low,False,False,False,False,,parentheses_count=2,BG
05_TCAD:paper_05,TCAD,Introduction,,2,The core processing unit of AI is an artificial neural network (ANN) inspired by the human brain with remarkable accuracy progress in cognitive applications [1].,BG,X core processing unit of X is an artificial neural network (X) inspired by the human brain with remarkable accuracy progress in cognitive applications [1].,descriptive,low,True,True,False,False,,parentheses_count=2,BG/CONTEXT
05_TCAD:paper_05,TCAD,Introduction,,3,"Despite all the progress in ANN algorithms, the biggest challenge of AI is the low performance (operation/Joul/area) of their hardware implementation using typical computers (CPUs and GPUs).",PROBLEM,"X all the progress in X algorithms, the biggest challenge of X is the low performance (operation/X/area) of their hardware implementation using typical computer",method,low,False,False,False,False,,parentheses_count=4; slash_count=2; comma_count=1,PROBLEM
05_TCAD:paper_05,TCAD,Introduction,,4,"Brain-inspired hardware implementation of ANNs algorithms, called neuromorphic computing systems (NCSs), has shown to be a promising solution to deal with the low performance of implementing AI on typical computers (e.g.",SETUP,"X hardware implementation of X algorithms, called neuromorphic computing systems (X), has shown to be a promising solution to deal with the low performance of i",method,low,False,False,False,False,,hyphen_count=1; parentheses_count=3; comma_count=2,METHOD/SETUP
05_TCAD:paper_05,TCAD,Introduction,,5,TrueNorth by IBM [2] and Loihi by Intel [3]).,INTERPRET,X by X [2] and X by X [3]).,descriptive,low,True,True,False,False,,parentheses_count=1,SUPPORT/INTERPRET
05_TCAD:paper_05,TCAD,Introduction,,6,"NCSs overcome the limitation of the word-at-a-time thinking of typical computers by doing massively parallel data processing, similar to the brain.",PROBLEM,"X overcome the limitation of the word-at-a-time thinking of typical computers by doing massively parallel data processing, similar to the brain.",limitation,low,False,False,False,False,,hyphen_count=3; comma_count=1,PROBLEM
05_TCAD:paper_05,TCAD,Introduction,,7,"Despite the higher density and energy efficiency of implementing ANN algorithms on NCSs, they are still far from human brain performance.",PROBLEM,"X the higher density and energy efficiency of implementing X algorithms on X, they are still far from human brain performance.",comparative,low,False,False,False,False,,comma_count=1,PROBLEM
05_TCAD:paper_05,TCAD,Introduction,,8,"There are different state-of-the-art implementations of NCS using CMOS (digital and analog) and emerging technologies (e.g. spintronic, phase change memory and memristors).",INTERPRET,"X are different state-of-the-art implementations of X using X (digital and analog) and emerging technologies (e.g. spintronic, phase change memory and memristor",causal/generalization,low,False,False,False,False,,hyphen_count=3; parentheses_count=4; comma_count=1,SUPPORT/INTERPRET
05_TCAD:paper_05,TCAD,Introduction,,9,Implementation of NCSs using conventional digital and analog CMOS is area-and energy-inefficient [4].,RESULT,X of X using conventional digital and analog X is area-and energy-inefficient [4].,method,low,True,True,False,False,,hyphen_count=2,SETUP/RESULT
05_TCAD:paper_05,TCAD,Introduction,,10,This led to a significant effort to examine the hybrid implementation of NCS through implementing the neural networks using emerging technologies and CMOS circuits as controlling blocks.,SETUP,X led to a significant effort to examine the hybrid implementation of X through implementing the neural networks using emerging technologies and X circuits as c,method,low,False,False,False,False,,,METHOD/SETUP
05_TCAD:paper_05,TCAD,Introduction,,11,"Thanks to the advancement of nanotechnology, one of the most promising hybrid implementations of NCS is the combination of nanoscale spin-based components and CMOS devices (i.e. spintronics).",INTERPRET,"X to the advancement of nanotechnology, one of the most promising hybrid implementations of X is the combination of nanoscale spin-based components and X device",method,low,False,False,False,False,,hyphen_count=1; parentheses_count=2; comma_count=1,SUPPORT/INTERPRET
05_TCAD:paper_05,TCAD,Introduction,,12,Spintronics has made it possible to implement NCSs with higher density and lower power consumption [5-6].,INTERPRET,X has made it possible to implement X with higher density and lower power consumption [5-6].,comparative,low,True,True,False,False,,hyphen_count=1,SUPPORT/INTERPRET
05_TCAD:paper_06,TCAD,Abstract,,1,—Near-DRAM computing strategies advocate for providing computational capabilities close to where data is stored.,BG,—X computing strategies advocate for providing computational capabilities close to where data is stored.,descriptive,low,False,False,False,False,,hyphen_count=1; em_dash_count=1,BG
05_TCAD:paper_06,TCAD,Abstract,,2,"Although this paradigm can effectively address the memoryto-processor communication bottleneck, it also presents new challenges: The strict resource constraints in the memory periphery demand careful tailoring of architectural elements.",PROBLEM,"X this paradigm can effectively address the memoryto-processor communication bottleneck, it also presents new challenges: X strict resource constraints in the m",method,medium,False,False,False,False,can,hyphen_count=1; colon_count=1; comma_count=1,PROBLEM
05_TCAD:paper_06,TCAD,Abstract,,3,"We herein propose a novel framework and methodology to explore Compute-near-Memory designs that interface to DRAM memory banks, demonstrating the area, energy, and performance tradeoffs subject to the architectural configuration.",INTERPRET,"X herein propose a novel framework and methodology to explore X designs that interface to X memory banks, demonstrating the area, energy, and performance tradeo",causal/generalization,high,False,False,False,False,,hyphen_count=2; comma_count=3,SUPPORT/INTERPRET
05_TCAD:paper_06,TCAD,Abstract,,4,"We exemplify this methodology by conducting two studies on compute-nearbank designs: (1) analyzing the interaction between control and data resources, and (2) exploring the integration of processing units with different DRAM standards.",RESULT,"X exemplify this methodology by conducting two studies on compute-nearbank designs: (1) analyzing the interaction between control and data resources, and (2) ex",method,low,False,True,False,False,,hyphen_count=1; colon_count=1; parentheses_count=4; comma_count=1,RESULT
05_TCAD:paper_06,TCAD,Abstract,,5,"According to our study, the optimal size ratios between instruction and data capacity vary from 2× to 4× across benchmarks from representative application domains.",RESULT,"X to our study, the optimal size ratios between instruction and data capacity vary from 2× to 4× across benchmarks from representative application domains.",descriptive,high,False,True,False,False,,comma_count=1,RESULT
05_TCAD:paper_06,TCAD,Abstract,,6,"The retrieved Pareto-optimal solutions from our framework improve state-of-the-art designs, e.g., achieving a 50% performance increase on matrix operations with 15% energy overhead relative to the FIMDRAM design.",GAP,"X retrieved X solutions from our framework improve state-of-the-art designs, e.g., achieving a 50",comparative,high,False,True,False,False,,hyphen_count=4; comma_count=2,PROBLEM/GAP
05_TCAD:paper_06,TCAD,Abstract,,7,"In addition, the exploration of DRAM shows the interplay between available internal bandwidth, performance, and area overhead.",PROBLEM,"X addition, the exploration of X shows the interplay between available internal bandwidth, performance, and area overhead.",measurement,medium,False,False,False,False,,comma_count=3,PROBLEM
05_TCAD:paper_06,TCAD,Abstract,,8,"For example, a three-fold increase in bandwidth rises performance by 47% across workloads at a 34% extra area cost.",RESULT,"X example, a three-fold increase in bandwidth rises performance by 47",descriptive,low,False,True,False,False,,hyphen_count=1; comma_count=1,RESULT
05_TCAD:paper_06,TCAD,Introduction,,1,"Modern applications, particularly in the high performance computing, machine learning and data processing domains [1], have grown significantly in memory footprint and computational intensity.",BG,"X applications, particularly in the high performance computing, machine learning and data processing domains [1], have grown significantly in memory footprint a",descriptive,low,True,True,False,False,,comma_count=3,BG
05_TCAD:paper_06,TCAD,Introduction,,2,"This trend poses a challenge for data transfers throughout the system, exacerbating the performance disparity between computation and memory, the so-called memory wall [2].",BG,"X trend poses a challenge for data transfers throughout the system, exacerbating the performance disparity between computation and memory, the so-called memory ",descriptive,low,True,True,False,False,,hyphen_count=1; comma_count=2,BG/CONTEXT
05_TCAD:paper_06,TCAD,Introduction,,3,"As a result, a significant part of execution time and energy is devoted to off-chip communication, stalling computation [3]–[7].",BG,"X a result, a significant part of execution time and energy is devoted to off-chip communication, stalling computation [3]–[7].",measurement,low,True,True,False,False,,hyphen_count=1; en_dash_count=1; comma_count=2,BG/CONTEXT
05_TCAD:paper_06,TCAD,Introduction,,4,Near-data processing architectures alleviate these shortcomings by placing computing where the data is stored.,INTERPRET,X processing architectures alleviate these shortcomings by placing computing where the data is stored.,descriptive,low,False,False,False,False,,hyphen_count=1,SUPPORT/INTERPRET
05_TCAD:paper_06,TCAD,Introduction,,5,"These designs reduce the need for communication between main processors and memory elements, decreasing the latency in the system and increasing energy efficiency.",RESULT,"X designs reduce the need for communication between main processors and memory elements, decreasing the latency in the system and increasing energy efficiency.",comparative,low,False,False,False,False,,comma_count=1,RESULT/INTERPRET
05_TCAD:paper_06,TCAD,Introduction,,11,"Near-data processing alternatives can be divided into Compute-in-Memory (CiM), where the array of memory cells is customized to enable computation between memory words, and Compute-near-Memory (CnM), which places processing units (PUs) close to the cell ...",INTERPRET,"X processing alternatives can be divided into X (X), where the array of memory cells is customized to enable computation between memory words, and X (X), which ",descriptive,medium,False,False,False,False,can,hyphen_count=5; parentheses_count=6; comma_count=3,SUPPORT/INTERPRET
05_TCAD:paper_06,TCAD,Introduction,,12,"Both strategies can be implemented at any point of the system memory hierarchy —caches, main memory, or storage— offering different degrees of parallelism [8], [9], [11].",INTERPRET,"X strategies can be implemented at any point of the system memory hierarchy —caches, main memory, or storage— offering different degrees of parallelism [8], [9]",method,medium,True,True,False,False,can,em_dash_count=2; comma_count=4,SUPPORT/INTERPRET
05_TCAD:paper_06,TCAD,Results,,1,"In Table IV, we compare state-of-the-art bank-level Compute-near-Memory architectures that execute matrixvector multiplication kernels as reported in the literature [12]– [15].",RESULT,"X X X, we compare state-of-the-art bank-level X architectures that execute matrixvector multiplication kernels as reported in the literature [12]– [15].",descriptive,low,True,True,False,True,,hyphen_count=6; en_dash_count=1; comma_count=1,SETUP/RESULT
05_TCAD:paper_06,TCAD,Results,,2,"To show how different configurations can be derived with our framework, we include the four designs highlighted in the PU exploration in Section V: low power (C = 32, R = 4), optimized for vector (C = 64, R = 8) and matrix operations (C = 32, R = 16), and ...",ORG,"X show how different configurations can be derived with our framework, we include the four designs highlighted in the X exploration in X X: low power (X = 32, X",method,medium,False,True,False,False,can,colon_count=1; parentheses_count=6; comma_count=6,ORG
05_TCAD:paper_06,TCAD,Results,,3,We also cover the designs studied in the DRAM exploration in Section VI.,ORG,X also cover the designs studied in the X exploration in X X.,method,low,False,False,False,False,,,ORG
05_TCAD:paper_06,TCAD,Results,,4,CnM processing units use the internal clock specified by the standard employed.,SETUP,X processing units use the internal clock specified by the standard employed.,descriptive,low,False,False,False,False,,,SETUP/RESULT
05_TCAD:paper_06,TCAD,Results,,5,"In the case of McDRAMv2, a clock divider increases the operation frequency of the MAC units in the systolic array, while the rest of the PU elements use the 250 MHz clock.",RESULT,"X the case of X, a clock divider increases the operation frequency of the X units in the systolic array, while the rest of the X elements use the 250 X clock.",descriptive,low,False,True,False,False,,comma_count=2,SETUP/RESULT
05_TCAD:paper_06,TCAD,Results,,6,The size of the instruction memories determines the execution flexibility of the PU.,SETUP,X size of the instruction memories determines the execution flexibility of the X.,causal/generalization,very_high,False,False,False,False,,,SETUP/RESULT
05_TCAD:paper_06,TCAD,Results,,7,"At one end of the spectrum are the large instruction memories of UPMEM [13], which supports a complex ISA.",RESULT,"X one end of the spectrum are the large instruction memories of X [13], which supports a complex X.",descriptive,medium,True,True,False,False,,comma_count=1,SETUP/RESULT
05_TCAD:paper_06,TCAD,Results,,8,"On the other hand, Hynix-AiM [14] and McDRAMv2 [15], oriented to deep learning, avoid the use of instruction memories by allowing control of PU execution via customized DRAM commands.",RESULT,"X the other hand, X [14] and X [15], oriented to deep learning, avoid the use of instruction memories by allowing control of X execution via customized X comman",descriptive,low,True,True,False,False,,hyphen_count=1; comma_count=3,SETUP/RESULT
05_TCAD:paper_06,TCAD,Results,,9,"FIMDRAM [16] and our designs are in the middle, able to target the execution of small kernel loops in the ML and data processing domains.",RESULT,"X [16] and our designs are in the middle, able to target the execution of small kernel loops in the X and data processing domains.",method,low,True,True,False,False,,comma_count=1,SETUP/RESULT
05_TCAD:paper_06,TCAD,Results,,10,"Similarly, the size of data memory conditions the degree of data reuse possible during PU execution.",SETUP,"X, the size of data memory conditions the degree of data reuse possible during X execution.",limitation,low,False,False,False,False,,comma_count=1,SETUP/RESULT
05_TCAD:paper_07,TCAD,Abstract,,1,—Deep Neural Networks (DNNs) have emerged as the most effective programming paradigm for computer vision and natural language processing applications.,BG,—X X X (X) have emerged as the most effective programming paradigm for computer vision and natural language processing applications.,descriptive,low,False,False,False,False,,em_dash_count=1; parentheses_count=2,BG
05_TCAD:paper_07,TCAD,Abstract,,2,"With the rapid development of DNNs, efficient hardware architectures for deploying DNN-based applications on edge devices have been extensively studied.",INTERPRET,"X the rapid development of X, efficient hardware architectures for deploying X applications on edge devices have been extensively studied.",descriptive,low,False,False,False,False,,hyphen_count=1; comma_count=1,SUPPORT/INTERPRET
05_TCAD:paper_07,TCAD,Abstract,,3,"Emerging Non-Volatile Memories (NVMs), with their better scalability, non-volatility and good read performance, are found to be promising candidates for deploying DNNs.",INTERPRET,"X X X (X), with their better scalability, non-volatility and good read performance, are found to be promising candidates for deploying X.",descriptive,low,False,False,False,False,,hyphen_count=2; parentheses_count=2; comma_count=3,SUPPORT/INTERPRET
05_TCAD:paper_07,TCAD,Abstract,,4,"However, despite the promise, emerging NVMs often suffer from reliability issues such as stuck-at faults, which decrease the chip yield/memory lifetime and severely impact the accuracy of DNNs.",PROBLEM,"X, however/whereas Y.",descriptive,low,False,False,False,False,,hyphen_count=1; slash_count=1; comma_count=3,PROBLEM
05_TCAD:paper_07,TCAD,Abstract,,5,"A stuck-at cell can be read but not reprogrammed, thus, stuckat faults in NVMs may or may not result in errors depending on the data to be stored.",NEED,"X stuck-at cell can be read but not reprogrammed, thus, stuckat faults in X may or may not result in errors depending on the data to be stored.",measurement,medium,False,False,False,False,can;may,hyphen_count=1; comma_count=2,GAP/NEED
05_TCAD:paper_07,TCAD,Abstract,,6,"By reducing the number of errors caused by stuck-at faults, the reliability of a DNN-based system can be enhanced.",INTERPRET,"X reducing the number of errors caused by stuck-at faults, the reliability of a X system can be enhanced.",causal/generalization,medium,False,False,False,False,can,hyphen_count=2; comma_count=1,SUPPORT/INTERPRET
05_TCAD:paper_07,TCAD,Abstract,,7,"This paper proposes CRAFT, i.e., CriticalityAware Fault-Tolerance Enhancement Techniques to enhance the reliability of NVM-based DNNs in the presence of stuck-at faults.",METHOD,"X paper proposes X, i.e., X X X X to enhance the reliability of X X in the presence of stuck-at faults.",method,low,False,False,False,False,,hyphen_count=3; comma_count=2,TASK/METHOD
05_TCAD:paper_07,TCAD,Abstract,,8,A data block remapping technique is used to reduce the impact of stuck-at faults on DNNs accuracy.,RESULT,X data block remapping technique is used to reduce the impact of stuck-at faults on X accuracy.,comparative,low,False,False,False,False,,hyphen_count=1,RESULT/INTERPRET
05_TCAD:paper_07,TCAD,Abstract,,9,"Additionally, by performing bit-level criticality analysis on various DNNs, the critical-bit positions in network parameters that can significantly impact the accuracy are identified.",INTERPRET,"X, by performing bit-level criticality analysis on various X, the critical-bit positions in network parameters that can significantly impact the accuracy are id",descriptive,medium,False,False,False,False,can,hyphen_count=2; comma_count=2,SUPPORT/INTERPRET
05_TCAD:paper_07,TCAD,Abstract,,10,"Based on this analysis, we propose an encoding method which effectively swaps the critical bit positions with that of non-critical bits when more errors (due to stuck-at faults) are present in the critical bits.",METHOD,We METHOD X under Y.,method,low,False,False,False,False,,hyphen_count=2; parentheses_count=2; comma_count=1,TASK/METHOD
05_TCAD:paper_07,TCAD,Introduction,,1,"DEEP Neural Networks (DNNs), a subset of Machine learning (ML) algorithms, have demonstrated impressive effectiveness in various applications such as computer vision, natural language processing, big data analysis and etc.",BG,"X X X (X), a subset of X learning (X) algorithms, have demonstrated impressive effectiveness in various applications such as computer vision, natural language p",causal/generalization,low,False,False,False,False,,parentheses_count=4; comma_count=4,BG
05_TCAD:paper_07,TCAD,Introduction,,2,A typical DNN consists of multiple hidden layers sandwiched between an input layer and an output layer.,BG,X typical X consists of multiple hidden layers sandwiched between an input layer and an output layer.,descriptive,low,False,False,False,False,,,BG/CONTEXT
05_TCAD:paper_07,TCAD,Introduction,,3,This hierarchical design allows DNN to solve complex programming tasks that appear to be infeasible with conventional programming approaches.,NEED,X hierarchical design allows X to solve complex programming tasks that appear to be infeasible with conventional programming approaches.,method,low,False,False,False,False,,,GAP/NEED
05_TCAD:paper_07,TCAD,Introduction,,4,"However, despite the potential, DNNs often require enormous amount of computational power and hardware overhead, which makes it difficult to deploy them in realtime computing applications often running on mobile devices.",PROBLEM,"X, however/whereas Y.",descriptive,low,False,False,False,False,,comma_count=3,PROBLEM
05_TCAD:paper_07,TCAD,Introduction,,5,"As a result of the rapid development of DNNs, there is an enormous increase in the demand for efficient and scalable hardware architectures for DNNs’ deployment.",INTERPRET,"X a result of the rapid development of X, there is an enormous increase in the demand for efficient and scalable hardware architectures for X’ deployment.",measurement,low,False,False,False,False,,comma_count=1,SUPPORT/INTERPRET
05_TCAD:paper_07,TCAD,Introduction,,6,"Realizing the high computational cost of DNNs, various methodologies have been proposed to achieve hardware-efficient architectures for DNNs [1], [2].",RESULT,"X the high computational cost of X, various methodologies have been proposed to achieve hardware-efficient architectures for X [1], [2].",method,low,True,True,False,False,,hyphen_count=1; comma_count=2,RESULT/INTERPRET
05_TCAD:paper_07,TCAD,Introduction,,7,These techniques often focus on reducing the storage required by DNNs through network compression [1] and precision reduction [2].,INTERPRET,X techniques often focus on reducing the storage required by X through network compression [1] and precision reduction [2].,descriptive,low,True,True,False,False,,,SUPPORT/INTERPRET
05_TCAD:paper_07,TCAD,Introduction,,8,"Such methods have proven to be efficient, however, DNNs often need to sacrifice accuracy in exchange for a reduced implementation cost in resourceconstrained devices.",PROBLEM,"X, however/whereas Y.",causal/generalization,high,False,False,False,False,,comma_count=2,PROBLEM
05_TCAD:paper_07,TCAD,Introduction,,9,Memory plays a key role in the applications involving large amount of data like DNNs.,INTERPRET,X plays a key role in the applications involving large amount of data like X.,descriptive,low,False,False,False,False,,,SUPPORT/INTERPRET
05_TCAD:paper_07,TCAD,Introduction,,10,"Current charge-based memory technologies such as Dynamic Random-Access Memory (DRAM), Static Random-Access Memory (SRAM) and Flash are facing challenges in continuing technology scaling [4].",INTERPRET,"X charge-based memory technologies such as X X X (X), X X X (X) and X are facing challenges in continuing technology scaling [4].",descriptive,low,True,True,False,False,,hyphen_count=3; parentheses_count=4; comma_count=1,SUPPORT/INTERPRET
05_TCAD:paper_07,TCAD,Introduction,,11,"Moreover, as the technology scales down, conventional memory technologies become highly prone to charge leakage which makes them a less attractive choice for data-intensive DNN applications.",GAP,"X, as the technology scales down, conventional memory technologies become highly prone to charge leakage which makes them a less attractive choice for data-inte",descriptive,low,False,False,False,False,,hyphen_count=1; comma_count=2,PROBLEM/GAP
05_TCAD:paper_07,TCAD,Introduction,,12,"To cope with these issues posed by the conventional technologies, several emerging non-volatile memory technologies (NVMs) such as Resistive Random-Access Memory (ReRAM) and Phase Change Memory (PCM) have been extensively investigated over the past decade.",INTERPRET,"X cope with these issues posed by the conventional technologies, several emerging non-volatile memory technologies (X) such as X X X (X) and X X X (X) have been",causal/generalization,low,False,False,False,False,,hyphen_count=2; parentheses_count=6; comma_count=1,SUPPORT/INTERPRET
05_TCAD:paper_07,TCAD,Results,,1,"The proposed stuck-at faults tolerance techniques are evaluated using different experiments that consider various DNN models, datasets and parameter configurations.",SETUP,"X proposed stuck-at faults tolerance techniques are evaluated using different experiments that consider various X models, datasets and parameter configurations.",method,low,False,False,False,False,evaluated,hyphen_count=1; comma_count=1,SETUP/RESULT
05_TCAD:paper_07,TCAD,Results,,2,"In the following, details of the experimental setup followed by the evaluation results and discussion are presented.",SETUP,"X the following, details of the experimental setup followed by the evaluation results and discussion are presented.",method,low,False,False,False,False,,comma_count=1,SETUP/RESULT
