doi,venue_group,year,title,source_type,status,url,notes
10.1007/978-3-540-74735-2_4,CHES,2007,High-Speed True Random Number Generation with Logic Gates Only,researchgate,search_url_only,https://www.researchgate.net/search/publication?q=%22High-Speed%20True%20Random%20Number%20Generation%20with%20Logic%20Gates%20Only%22,Generated search URL; use browser/all-versions/manual review. Not treated as a PDF source.
10.1007/978-3-540-74735-2_4,CHES,2007,High-Speed True Random Number Generation with Logic Gates Only,internet_archive_scholar,search_url_only,https://scholar.archive.org/search?q=%22High-Speed%20True%20Random%20Number%20Generation%20with%20Logic%20Gates%20Only%22,Generated search URL; use browser/all-versions/manual review. Not treated as a PDF source.
10.1007/978-3-540-74735-2_4,CHES,2007,High-Speed True Random Number Generation with Logic Gates Only,dblp,search_url_only,https://dblp.org/search?q=%22High-Speed%20True%20Random%20Number%20Generation%20with%20Logic%20Gates%20Only%22,Generated search URL; use browser/all-versions/manual review. Not treated as a PDF source.
10.1007/978-3-540-74735-2_4,CHES,2007,High-Speed True Random Number Generation with Logic Gates Only,semantic_scholar,search_url_only,https://www.semanticscholar.org/search?q=%22High-Speed%20True%20Random%20Number%20Generation%20with%20Logic%20Gates%20Only%22&sort=relevance,Generated search URL; use browser/all-versions/manual review. Not treated as a PDF source.
10.1007/978-3-540-85053-3_11,CHES,2008,Fast Digital TRNG Based on Metastable Ring Oscillator,google_scholar,search_url_only,https://scholar.google.com/scholar?q=%22Fast%20Digital%20TRNG%20Based%20on%20Metastable%20Ring%20Oscillator%22,Generated search URL; use browser/all-versions/manual review. Not treated as a PDF source.
10.1007/978-3-540-85053-3_11,CHES,2008,Fast Digital TRNG Based on Metastable Ring Oscillator,researchgate,search_url_only,https://www.researchgate.net/search/publication?q=%22Fast%20Digital%20TRNG%20Based%20on%20Metastable%20Ring%20Oscillator%22,Generated search URL; use browser/all-versions/manual review. Not treated as a PDF source.
10.1007/978-3-540-85053-3_11,CHES,2008,Fast Digital TRNG Based on Metastable Ring Oscillator,internet_archive_scholar,search_url_only,https://scholar.archive.org/search?q=%22Fast%20Digital%20TRNG%20Based%20on%20Metastable%20Ring%20Oscillator%22,Generated search URL; use browser/all-versions/manual review. Not treated as a PDF source.
10.1007/978-3-540-85053-3_11,CHES,2008,Fast Digital TRNG Based on Metastable Ring Oscillator,dblp,search_url_only,https://dblp.org/search?q=%22Fast%20Digital%20TRNG%20Based%20on%20Metastable%20Ring%20Oscillator%22,Generated search URL; use browser/all-versions/manual review. Not treated as a PDF source.
10.1007/978-3-540-85053-3_11,CHES,2008,Fast Digital TRNG Based on Metastable Ring Oscillator,semantic_scholar,search_url_only,https://www.semanticscholar.org/search?q=%22Fast%20Digital%20TRNG%20Based%20on%20Metastable%20Ring%20Oscillator%22&sort=relevance,Generated search URL; use browser/all-versions/manual review. Not treated as a PDF source.
10.1007/978-3-540-85053-3_11,CHES,2008,Fast Digital TRNG Based on Metastable Ring Oscillator,researchgate,public_fulltext_but_copyright_unclear,https://www.researchgate.net/publication/221291622_Fast_Digital_TRNG_Based_on_Metastable_Ring_Oscillator,ResearchGate page says Download full-text PDF; Springer chapter copyright unclear.
10.1007/978-3-642-04138-9_23,CHES,2009,The Frequency Injection Attack on Ring-Oscillator-Based True Random Number Generators,google_scholar,search_url_only,https://scholar.google.com/scholar?q=%22The%20Frequency%20Injection%20Attack%20on%20Ring-Oscillator-Based%20True%20Random%20Number%20Generators%22,Generated search URL; use browser/all-versions/manual review. Not treated as a PDF source.
10.1007/978-3-642-04138-9_23,CHES,2009,The Frequency Injection Attack on Ring-Oscillator-Based True Random Number Generators,researchgate,search_url_only,https://www.researchgate.net/search/publication?q=%22The%20Frequency%20Injection%20Attack%20on%20Ring-Oscillator-Based%20True%20Random%20Number%20Generators%22,Generated search URL; use browser/all-versions/manual review. Not treated as a PDF source.
10.1007/978-3-642-04138-9_23,CHES,2009,The Frequency Injection Attack on Ring-Oscillator-Based True Random Number Generators,internet_archive_scholar,search_url_only,https://scholar.archive.org/search?q=%22The%20Frequency%20Injection%20Attack%20on%20Ring-Oscillator-Based%20True%20Random%20Number%20Generators%22,Generated search URL; use browser/all-versions/manual review. Not treated as a PDF source.
10.1007/978-3-642-04138-9_23,CHES,2009,The Frequency Injection Attack on Ring-Oscillator-Based True Random Number Generators,dblp,search_url_only,https://dblp.org/search?q=%22The%20Frequency%20Injection%20Attack%20on%20Ring-Oscillator-Based%20True%20Random%20Number%20Generators%22,Generated search URL; use browser/all-versions/manual review. Not treated as a PDF source.
10.1007/978-3-642-04138-9_23,CHES,2009,The Frequency Injection Attack on Ring-Oscillator-Based True Random Number Generators,semantic_scholar,search_url_only,https://www.semanticscholar.org/search?q=%22The%20Frequency%20Injection%20Attack%20on%20Ring-Oscillator-Based%20True%20Random%20Number%20Generators%22&sort=relevance,Generated search URL; use browser/all-versions/manual review. Not treated as a PDF source.
10.1007/978-3-642-04138-9_23,CHES,2009,The Frequency Injection Attack on Ring-Oscillator-Based True Random Number Generators,web_search,can_try_browser,https://www.google.com/search?q=%22The+Frequency+Injection+Attack+on+Ring-Oscillator-Based+True+Random+Number+Generators%22+PDF,Generic web search suggested; no clean public PDF confirmed in current pass.
10.1007/978-3-642-15031-9_24,CHES,2010,New High Entropy Element for FPGA Based True Random Number Generators,google_scholar,search_url_only,https://scholar.google.com/scholar?q=%22New%20High%20Entropy%20Element%20for%20FPGA%20Based%20True%20Random%20Number%20Generators%22,Generated search URL; use browser/all-versions/manual review. Not treated as a PDF source.
10.1007/978-3-642-15031-9_24,CHES,2010,New High Entropy Element for FPGA Based True Random Number Generators,researchgate,search_url_only,https://www.researchgate.net/search/publication?q=%22New%20High%20Entropy%20Element%20for%20FPGA%20Based%20True%20Random%20Number%20Generators%22,Generated search URL; use browser/all-versions/manual review. Not treated as a PDF source.
10.1007/978-3-642-15031-9_24,CHES,2010,New High Entropy Element for FPGA Based True Random Number Generators,internet_archive_scholar,search_url_only,https://scholar.archive.org/search?q=%22New%20High%20Entropy%20Element%20for%20FPGA%20Based%20True%20Random%20Number%20Generators%22,Generated search URL; use browser/all-versions/manual review. Not treated as a PDF source.
10.1007/978-3-642-15031-9_24,CHES,2010,New High Entropy Element for FPGA Based True Random Number Generators,dblp,search_url_only,https://dblp.org/search?q=%22New%20High%20Entropy%20Element%20for%20FPGA%20Based%20True%20Random%20Number%20Generators%22,Generated search URL; use browser/all-versions/manual review. Not treated as a PDF source.
10.1007/978-3-642-15031-9_24,CHES,2010,New High Entropy Element for FPGA Based True Random Number Generators,semantic_scholar,search_url_only,https://www.semanticscholar.org/search?q=%22New%20High%20Entropy%20Element%20for%20FPGA%20Based%20True%20Random%20Number%20Generators%22&sort=relevance,Generated search URL; use browser/all-versions/manual review. Not treated as a PDF source.
10.1007/978-3-662-48324-4_18,CHES,2015,A Physical Approach for Stochastic Modeling of TERO-Based TRNG,google_scholar,search_url_only,https://scholar.google.com/scholar?q=%22A%20Physical%20Approach%20for%20Stochastic%20Modeling%20of%20TERO-Based%20TRNG%22,Generated search URL; use browser/all-versions/manual review. Not treated as a PDF source.
10.1007/978-3-662-48324-4_18,CHES,2015,A Physical Approach for Stochastic Modeling of TERO-Based TRNG,researchgate,search_url_only,https://www.researchgate.net/search/publication?q=%22A%20Physical%20Approach%20for%20Stochastic%20Modeling%20of%20TERO-Based%20TRNG%22,Generated search URL; use browser/all-versions/manual review. Not treated as a PDF source.
10.1007/978-3-662-48324-4_18,CHES,2015,A Physical Approach for Stochastic Modeling of TERO-Based TRNG,internet_archive_scholar,search_url_only,https://scholar.archive.org/search?q=%22A%20Physical%20Approach%20for%20Stochastic%20Modeling%20of%20TERO-Based%20TRNG%22,Generated search URL; use browser/all-versions/manual review. Not treated as a PDF source.
10.1007/978-3-662-48324-4_18,CHES,2015,A Physical Approach for Stochastic Modeling of TERO-Based TRNG,dblp,search_url_only,https://dblp.org/search?q=%22A%20Physical%20Approach%20for%20Stochastic%20Modeling%20of%20TERO-Based%20TRNG%22,Generated search URL; use browser/all-versions/manual review. Not treated as a PDF source.
10.1007/978-3-662-48324-4_18,CHES,2015,A Physical Approach for Stochastic Modeling of TERO-Based TRNG,semantic_scholar,search_url_only,https://www.semanticscholar.org/search?q=%22A%20Physical%20Approach%20for%20Stochastic%20Modeling%20of%20TERO-Based%20TRNG%22&sort=relevance,Generated search URL; use browser/all-versions/manual review. Not treated as a PDF source.
