title,year,cites,doi,oa_url,primary_pdf,topic
Rejected Signatures’ Challenges Pose New Challenges: Key Recovery of CRYSTALS-Dilithium via Side-Channel Attacks,2025,2,https://doi.org/10.46586/tches.v2025.i4.817-847,https://tches.iacr.org/index.php/TCHES/article/download/12430/12158,https://tches.iacr.org/index.php/TCHES/article/download/12430/12158,Forensic Fingerprint Detection Methods; Cryptographic Implementations and Security; Cryptography and Data Security
Evaluating Larger Lookup Tables using CKKS,2026,2,https://doi.org/10.46586/tches.v2026.i1.559-591,https://tches.iacr.org/index.php/TCHES/article/download/12693/12376,https://tches.iacr.org/index.php/TCHES/article/download/12693/12376,Cryptographic Implementations and Security; Cryptography and Data Security; Cryptography and Residue Arithmetic
Automatic Search of Meet-in-the-Middle Differential Fault Analysis on AES-like Ciphers,2023,2,https://doi.org/10.46586/tches.v2023.i4.1-31,https://tches.iacr.org/index.php/TCHES/article/download/11156/10595,https://tches.iacr.org/index.php/TCHES/article/download/11156/10595,Cryptographic Implementations and Security; Coding theory and cryptography; Chaos-based Image/Signal Encryption
Efficient Homomorphic Integer Computer from CKKS,2025,2,https://doi.org/10.46586/tches.v2025.i4.873-898,https://tches.iacr.org/index.php/TCHES/article/download/12432/12160,https://tches.iacr.org/index.php/TCHES/article/download/12432/12160,Coding theory and cryptography; Cryptography and Data Security; Cryptography and Residue Arithmetic
Enhancing Quality and Security of the PLL-TRNG,2023,2,https://doi.org/10.46586/tches.v2023.i4.211-237,https://tches.iacr.org/index.php/TCHES/article/download/11164/10603,https://tches.iacr.org/index.php/TCHES/article/download/11164/10603,Chaos-based Image/Signal Encryption; Advancements in PLL and VCO Technologies; Cryptographic Implementations and Security
High-Performance Design Patterns and File Formats for Side-Channel Analysis,2024,2,https://doi.org/10.46586/tches.v2024.i2.769-794,https://tches.iacr.org/index.php/TCHES/article/download/11446/10951,https://tches.iacr.org/index.php/TCHES/article/download/11446/10951,Advanced Data Storage Technologies; Semiconductor materials and devices; Parallel Computing and Optimization Techniques
Leaky McEliece: Secret Key Recovery From Highly Erroneous Side-Channel Information,2025,2,https://doi.org/10.46586/tches.v2025.i2.94-125,https://tches.iacr.org/index.php/TCHES/article/download/12043/11887,https://tches.iacr.org/index.php/TCHES/article/download/12043/11887,Cryptographic Implementations and Security; Chaos-based Image/Signal Encryption; Quantum-Dot Cellular Automata
Scoop: An Optimization Algorithm for Profiling Attacks against Higher-Order Masking,2025,2,https://doi.org/10.46586/tches.v2025.i3.56-80,https://ojs.ub.rub.de/index.php/TCHES/article/download/12210/12017,https://ojs.ub.rub.de/index.php/TCHES/article/download/12210/12017,Digital Media Forensic Detection; Face recognition and analysis; Advanced Steganography and Watermarking Techniques
Let’s DOIT: Using Intel’s Extended HW/SW Contract for Secure Compilation of Crypto Code,2025,1,https://doi.org/10.46586/tches.v2025.i3.644-667,https://ojs.ub.rub.de/index.php/TCHES/article/download/12229/12036,https://ojs.ub.rub.de/index.php/TCHES/article/download/12229/12036,Digital Rights Management and Security; Advanced Data Storage Technologies
mid-pSquare: Leveraging the Strong Side-Channel Security of Prime-Field Masking in Software,2025,1,https://doi.org/10.46586/tches.v2025.i4.486-519,https://tches.iacr.org/index.php/TCHES/article/download/12419/12147,https://tches.iacr.org/index.php/TCHES/article/download/12419/12147,Cryptographic Implementations and Security; Coding theory and cryptography; Chaos-based Image/Signal Encryption
pracy: A Practical Compiler for Attribute-Based Encryption in Python,2025,1,https://doi.org/10.46586/tches.v2025.i4.46-91,https://tches.iacr.org/index.php/TCHES/article/download/12404/12132,https://tches.iacr.org/index.php/TCHES/article/download/12404/12132,Cryptographic Implementations and Security; Cryptography and Data Security; Coding theory and cryptography
Know-Thy-Basis: Decomposing F26 for Lightweight S-box Implementation,2024,1,https://doi.org/10.46586/tches.v2024.i4.763-794,https://tches.iacr.org/index.php/TCHES/article/download/11902/11739,https://tches.iacr.org/index.php/TCHES/article/download/11902/11739,Cryptographic Implementations and Security; Coding theory and cryptography; Quantum-Dot Cellular Automata
Breaking Ground: A New Area Record for Low-Latency First-Order Masked SHA-3,2024,1,https://doi.org/10.46586/tches.v2024.i4.231-257,https://tches.iacr.org/index.php/TCHES/article/download/11790/11296,https://tches.iacr.org/index.php/TCHES/article/download/11790/11296,Parallel Computing and Optimization Techniques; Embedded Systems Design Techniques
Generation of Fast Finite Field Arithmetic forCortex-M4 with ECDH and SQIsign Applications,2025,1,https://doi.org/10.46586/tches.v2025.i4.588-620,https://tches.iacr.org/index.php/TCHES/article/download/12422/12150,https://tches.iacr.org/index.php/TCHES/article/download/12422/12150,Numerical methods for differential equations; Polynomial and algebraic computation; Advanced Control Systems Design
Extending Randomness-Free First-Order Masking Schemes and Applications to Masking-Friendly S-boxes,2024,1,https://doi.org/10.46586/tches.v2025.i1.340-366,https://philosophymindscience.org/index.php/TCHES/article/download/11932/11791,https://philosophymindscience.org/index.php/TCHES/article/download/11932/11791,Data Visualization and Analytics
Accelerating HQC with Additive FFT,2026,1,https://doi.org/10.46586/tches.v2026.i2.520-544,https://tches.iacr.org/index.php/TCHES/article/download/12898/12525,https://tches.iacr.org/index.php/TCHES/article/download/12898/12525,Cryptography and Residue Arithmetic; Cryptographic Implementations and Security; Polynomial and algebraic computation
